Date_x,Index Category_x,Sub Category_x,Region_x,Plow_x,Index_x,Phigh_x,UID,Date_y,Index Category_y,Sub Category_y,Region_y,Plow_y,Index_y,Phigh_y,Change
07-01-2018,Proppant,100-Mesh,Whole US,77.67188819,91.32031097,107.5288014,1818121807,7/1/2018,Proppant,100-Mesh,Whole US,77.70801502,91.32031107,107.5288015,-1.0950467339832921e-07
08-01-2018,Proppant,100-Mesh,Whole US,76.12952832,89.4493171,106.1715531,1818121808,8/1/2018,Proppant,100-Mesh,Whole US,76.15662343,89.44931715,106.1715531,-5.589757267313021e-08
09-01-2018,Proppant,100-Mesh,Whole US,72.88387448,85.30635678,102.5117673,1818121809,9/1/2018,Proppant,100-Mesh,Whole US,72.90419581,85.30635682,102.5117674,-4.688982722913892e-08
10-01-2018,Proppant,100-Mesh,Whole US,72.92497957,85.02814326,101.6869864,1818121810,10/1/2018,Proppant,100-Mesh,Whole US,72.87187175,85.02814327,101.6869864,-1.1760821240389707e-08
11-01-2018,Proppant,100-Mesh,Whole US,70.77984765,82.25786115,98.62971007,1818121811,11/1/2018,Proppant,100-Mesh,Whole US,70.70532814,82.25786121,98.62971016,-7.294136283827052e-08
12-01-2018,Proppant,100-Mesh,Whole US,68.65417889,78.62555747,94.17119862,1818121812,12/1/2018,Proppant,100-Mesh,Whole US,68.56176126,78.62555755,94.17119872,-1.0174807655754859e-07
01-01-2019,Proppant,100-Mesh,Whole US,66.75940627,75.64226812,90.53953136,1818121901,1/1/2019,Proppant,100-Mesh,Whole US,66.5705297,75.64226817,90.53953141,-6.610060522282392e-08
02-01-2019,Proppant,100-Mesh,Whole US,64.5846315,73.66835648,86.90004693,1818121902,2/1/2019,Proppant,100-Mesh,Whole US,64.44297408,73.66835653,86.90004701,-6.787174225227291e-08
03-01-2019,Proppant,100-Mesh,Whole US,61.05481755,70.56346457,83.64250504,1818121903,3/1/2019,Proppant,100-Mesh,Whole US,60.82742946,70.46654858,83.56981808,0.1373458497121514
04-01-2019,Proppant,100-Mesh,Whole US,61.69788512,71.1010413,82.7638106,1818121904,4/1/2019,Proppant,100-Mesh,Whole US,61.30859531,70.79813023,82.56585359,0.4260290207592325
05-01-2019,Proppant,100-Mesh,Whole US,61.29080609,70.80253991,81.01904856,1818121905,5/1/2019,Proppant,100-Mesh,Whole US,60.85760601,70.29289118,80.87058078,0.7198170159542727
06-01-2019,Proppant,100-Mesh,Whole US,59.64549921,68.49999313,80.21060589,1818121906,6/1/2019,Proppant,100-Mesh,Whole US,59.05318815,67.71664008,80.01429637,1.143581209582507
07-01-2019,Proppant,100-Mesh,Whole US,56.44529759,65.65607573,76.93564405,1818121907,7/1/2019,Proppant,100-Mesh,Whole US,55.89593432,64.72736629,76.65782906,1.4145064712962119
08-01-2019,Proppant,100-Mesh,Whole US,54.42973663,62.83721668,74.0863434,1818121908,8/1/2019,Proppant,100-Mesh,Whole US,53.81969968,61.78502011,73.84751837,1.6744799110984423
09-01-2019,Proppant,100-Mesh,Whole US,54.05009103,62.30549634,72.90220196,1818121909,9/1/2019,Proppant,100-Mesh,Whole US,53.21466194,61.01817315,72.62542841,2.0661470746900004
10-01-2019,Proppant,100-Mesh,Whole US,52.12931706,59.55267335,69.42480434,1818121910,10/1/2019,Proppant,100-Mesh,Whole US,51.28456807,58.27510969,69.1724895,2.1452666826417097
11-01-2019,Proppant,100-Mesh,Whole US,50.15637313,57.28934708,66.99527333,1818121911,11/1/2019,Proppant,100-Mesh,Whole US,49.23316393,55.9511312,66.59716636,2.335889564479219
12-01-2019,Proppant,100-Mesh,Whole US,48.83760551,56.45729293,66.03020488,1818121912,12/1/2019,Proppant,100-Mesh,Whole US,48.04918286,55.34211893,65.7014737,1.9752523405305313
01-01-2020,Proppant,100-Mesh,Whole US,46.36831089,53.91535913,62.97723554,1818122001,1/1/2020,Proppant,100-Mesh,Whole US,45.65192584,52.94151092,62.61199657,1.8062537757596495
02-01-2020,Proppant,100-Mesh,Whole US,46.38325458,53.57488358,62.6303174,1818122002,2/1/2020,Proppant,100-Mesh,Whole US,45.68071752,52.87754711,62.29689881,1.3016107985726326
03-01-2020,Proppant,100-Mesh,Whole US,44.96793027,51.58771848,60.02639626,1818122003,3/1/2020,Proppant,100-Mesh,Whole US,44.27423799,50.86224265,59.60337648,1.4062956288351067
04-01-2020,Proppant,100-Mesh,Whole US,42.18864261,48.03753354,55.6098954,1818122004,4/1/2020,Proppant,100-Mesh,Whole US,41.2005675,46.94169797,54.75086178,2.281206983883791
05-01-2020,Proppant,100-Mesh,Whole US,40.60628104,46.30741124,53.03558582,1818122005,5/1/2020,Proppant,100-Mesh,Whole US,39.67184737,45.26927948,52.24164303,2.241826377681999
06-01-2020,Proppant,100-Mesh,Whole US,38.7233699,44.372232,50.13670107,1818122006,6/1/2020,Proppant,100-Mesh,Whole US,37.82302726,43.31067806,49.3194401,2.392383461801056
07-01-2020,Proppant,100-Mesh,Whole US,38.41272908,44.15165028,49.1397112,1818122007,7/1/2020,Proppant,100-Mesh,Whole US,37.62360267,43.10266608,48.51945238,2.37586634553312
08-01-2020,Proppant,100-Mesh,Whole US,37.44696051,43.19131983,47.91812903,1818122008,8/1/2020,Proppant,100-Mesh,Whole US,36.9175639,42.59192625,47.61530022,1.387763982113064
09-01-2020,Proppant,100-Mesh,Whole US,36.80500673,41.96925385,46.8035376,1818122009,9/1/2020,Proppant,100-Mesh,Whole US,36.66565683,41.82894573,46.99903999,0.334311685648422
10-01-2020,Proppant,100-Mesh,Whole US,37.24164146,42.34003702,46.55672698,1818122010,10/1/2020,Proppant,100-Mesh,Whole US,37.13712902,42.36356329,46.84498687,-0.05556506714647402
11-01-2020,Proppant,100-Mesh,Whole US,36.91042372,41.39624103,45.46684306,1818122011,11/1/2020,Proppant,100-Mesh,Whole US,36.83203939,41.39944261,45.72347875,-0.0077339872421804765
12-01-2020,Proppant,100-Mesh,Whole US,36.40382296,40.65180907,44.31982358,1818122012,12/1/2020,Proppant,100-Mesh,Whole US,36.25524317,40.58634574,44.42707379,0.16103423561612246
01-01-2021,Proppant,100-Mesh,Whole US,36.12838959,40.18310492,43.69369875,1818122101,1/1/2021,Proppant,100-Mesh,Whole US,36.35056498,40.15784316,43.32517942,0.0628666203129217
02-01-2021,Proppant,100-Mesh,Whole US,36.24942942,40.643869,43.62260736,1818122102,2/1/2021,Proppant,100-Mesh,Whole US,36.63740296,40.55209036,43.39132336,0.22581177003597055
03-01-2021,Proppant,100-Mesh,Whole US,35.91908953,39.98822354,42.92422309,1818122103,3/1/2021,Proppant,100-Mesh,Whole US,36.39697758,40.20381482,43.18634159,-0.5391369281117062
04-01-2021,Proppant,100-Mesh,Whole US,35.18609429,38.93981996,42.15594546,1818122104,4/1/2021,Proppant,100-Mesh,Whole US,35.89870102,39.26482063,42.34654293,-0.8346229395355463
05-01-2021,Proppant,100-Mesh,Whole US,33.33961506,36.75164969,40.11189466,1818122105,5/1/2021,Proppant,100-Mesh,Whole US,33.99592215,37.11412088,40.3166764,-0.98627188998982
06-01-2021,Proppant,100-Mesh,Whole US,33.33961506,36.75164969,40.11189466,1818122106,6/1/2021,Proppant,100-Mesh,Whole US,32.87469993,35.9524249,39.20299118,2.1746637137147893
01-01-2018,Proppant,40/70,Whole US,86.43128477,100.0,123.8165248,1818131801,1/1/2018,Proppant,40/70,Whole US,86.43128474,100.0,123.8165248,0.0
02-01-2018,Proppant,40/70,Whole US,85.751496,98.1497598,119.853074,1818131802,2/1/2018,Proppant,40/70,Whole US,85.75149596,98.14975977,119.8530741,3.056553112092667e-08
03-01-2018,Proppant,40/70,Whole US,86.12264264,99.01378661,119.1404447,1818131803,3/1/2018,Proppant,40/70,Whole US,86.12264263,99.01378662,119.1404448,-1.0099611655313772e-08
04-01-2018,Proppant,40/70,Whole US,85.11201852,98.40785821,118.9346315,1818131804,4/1/2018,Proppant,40/70,Whole US,85.11201858,98.40785828,118.9346316,-7.113252941347458e-08
05-01-2018,Proppant,40/70,Whole US,83.46390932,96.12424537,115.7131719,1818131805,5/1/2018,Proppant,40/70,Whole US,83.46390936,96.12424544,115.713172,-7.282241688031534e-08
06-01-2018,Proppant,40/70,Whole US,79.85534043,93.90391695,112.726627,1818131806,6/1/2018,Proppant,40/70,Whole US,79.85534048,93.90391702,112.7266271,-7.454427989800549e-08
07-01-2018,Proppant,40/70,Whole US,81.26900512,94.42748298,111.1900058,1818131807,7/1/2018,Proppant,40/70,Whole US,81.26900519,94.42748308,111.1900059,-1.0590138074019974e-07
08-01-2018,Proppant,40/70,Whole US,79.90781075,94.61584992,111.4985607,1818131808,8/1/2018,Proppant,40/70,Whole US,79.90781087,94.61585007,111.4985609,-1.585357962979799e-07
09-01-2018,Proppant,40/70,Whole US,77.24856566,90.80831198,107.0832227,1818131809,9/1/2018,Proppant,40/70,Whole US,77.24856579,90.80831214,107.0832229,-1.7619532346647267e-07
10-01-2018,Proppant,40/70,Whole US,76.79961363,90.09786734,105.0050254,1818131810,10/1/2018,Proppant,40/70,Whole US,76.79961372,90.09786746,105.0050256,-1.3318851319310765e-07
11-01-2018,Proppant,40/70,Whole US,74.60832156,87.80580294,101.9462728,1818131811,11/1/2018,Proppant,40/70,Whole US,74.60832164,87.80580304,101.9462729,-1.1388768249350784e-07
12-01-2018,Proppant,40/70,Whole US,73.64818288,86.19518193,99.74664875,1818131812,12/1/2018,Proppant,40/70,Whole US,73.64818295,86.19518202,99.74664886,-1.044141891994566e-07
01-01-2019,Proppant,40/70,Whole US,72.64549022,86.4669918,99.30867013,1818131901,1/1/2019,Proppant,40/70,Whole US,72.64549031,86.46699191,99.30867026,-1.27216177764627e-07
02-01-2019,Proppant,40/70,Whole US,70.4047796,85.84781844,97.67403062,1818131902,2/1/2019,Proppant,40/70,Whole US,70.40477969,85.84781856,97.67403076,-1.3978223081097763e-07
03-01-2019,Proppant,40/70,Whole US,68.41461138,82.23396937,94.43552748,1818131903,3/1/2019,Proppant,40/70,Whole US,68.41461146,82.23396947,94.43552759,-1.2160425799720473e-07
04-01-2019,Proppant,40/70,Whole US,68.82182518,81.06918467,93.1864036,1818131904,4/1/2019,Proppant,40/70,Whole US,68.82182526,81.06918476,93.18640371,-1.1101628899755165e-07
05-01-2019,Proppant,40/70,Whole US,67.27875504,78.144236,89.6535514,1818131905,5/1/2019,Proppant,40/70,Whole US,67.27875509,78.14423607,89.65355147,-8.957794236595852e-08
06-01-2019,Proppant,40/70,Whole US,65.4230842,75.43926424,85.94281679,1818131906,6/1/2019,Proppant,40/70,Whole US,65.42308429,75.43926434,85.94281692,-1.3255695833014183e-07
07-01-2019,Proppant,40/70,Whole US,62.67627636,72.26259603,81.99409735,1818131907,7/1/2019,Proppant,40/70,Whole US,62.67627644,72.26259612,81.99409745,-1.2454576127301364e-07
08-01-2019,Proppant,40/70,Whole US,59.47666786,68.10132187,77.28010804,1818131908,8/1/2019,Proppant,40/70,Whole US,59.47666793,68.10132195,77.28010813,-1.174720111323075e-07
09-01-2019,Proppant,40/70,Whole US,58.99061537,67.39178893,76.22245173,1818131909,9/1/2019,Proppant,40/70,Whole US,58.99061545,67.39178901,76.22245182,-1.1870881256983864e-07
10-01-2019,Proppant,40/70,Whole US,57.8444855,65.94986547,74.4987079,1818131910,10/1/2019,Proppant,40/70,Whole US,57.84448552,65.94986549,74.49870793,-3.0326047371621274e-08
11-01-2019,Proppant,40/70,Whole US,54.6438849,62.39902881,70.72532178,1818131911,11/1/2019,Proppant,40/70,Whole US,54.64388489,62.3990288,70.72532177,1.6025880390583524e-08
12-01-2019,Proppant,40/70,Whole US,52.50029077,59.78511725,67.87068216,1818131912,12/1/2019,Proppant,40/70,Whole US,52.50029077,59.78511726,67.87068217,-1.6726572243033798e-08
01-01-2020,Proppant,40/70,Whole US,50.23540153,56.75216726,64.76608821,1818132001,1/1/2020,Proppant,40/70,Whole US,50.23540152,56.75216726,64.7660882,0.0
02-01-2020,Proppant,40/70,Whole US,51.55476711,57.44491368,65.7845495,1818132002,2/1/2020,Proppant,40/70,Whole US,51.55476711,57.44491367,65.7845495,1.740798303416253e-08
03-01-2020,Proppant,40/70,Whole US,50.87128969,56.40530528,65.18327418,1818132003,3/1/2020,Proppant,40/70,Whole US,50.87128968,56.40530527,65.18327418,1.772883025410994e-08
04-01-2020,Proppant,40/70,Whole US,47.05206687,52.36616428,60.63300311,1818132004,4/1/2020,Proppant,40/70,Whole US,47.05206689,52.3661643,60.63300313,-3.819260381162945e-08
05-01-2020,Proppant,40/70,Whole US,45.62305494,50.80609152,58.43166597,1818132005,5/1/2020,Proppant,40/70,Whole US,45.62305494,50.80609152,58.43166597,0.0
06-01-2020,Proppant,40/70,Whole US,42.76930189,47.74643563,54.46835017,1818132006,6/1/2020,Proppant,40/70,Whole US,42.7693019,47.74643563,54.46835018,0.0
07-01-2020,Proppant,40/70,Whole US,41.33987742,46.33432872,52.19947337,1818132007,7/1/2020,Proppant,40/70,Whole US,41.33987744,46.33432873,52.19947339,-2.158227194319372e-08
08-01-2020,Proppant,40/70,Whole US,41.79735611,46.882629,52.44574146,1818132008,8/1/2020,Proppant,40/70,Whole US,41.79735614,46.88262903,52.44574151,-6.398957570571345e-08
09-01-2020,Proppant,40/70,Whole US,41.01398747,46.10019617,51.04489299,1818132009,9/1/2020,Proppant,40/70,Whole US,41.22083592,46.58284253,51.73438778,-1.0469507726608964
10-01-2020,Proppant,40/70,Whole US,42.02204985,47.22265586,52.31487041,1818132010,10/1/2020,Proppant,40/70,Whole US,42.49302019,48.01532336,53.37178053,-1.6785745857877998
11-01-2020,Proppant,40/70,Whole US,40.88119528,46.08608179,51.1085886,1818132011,11/1/2020,Proppant,40/70,Whole US,41.44278328,47.02437681,52.40758656,-2.03596179921634
12-01-2020,Proppant,40/70,Whole US,39.70449296,44.80263704,50.34995259,1818132012,12/1/2020,Proppant,40/70,Whole US,40.83409431,46.43274106,52.29417831,-3.638410878682505
01-01-2021,Proppant,40/70,Whole US,39.10748857,43.95669353,49.27363778,1818132101,1/1/2021,Proppant,40/70,Whole US,40.54438776,45.62116757,50.59456037,-3.7866224830218584
02-01-2021,Proppant,40/70,Whole US,38.54448442,43.05348465,48.18098961,1818132102,2/1/2021,Proppant,40/70,Whole US,40.45345432,44.79029332,49.26098133,-4.034072233918473
03-01-2021,Proppant,40/70,Whole US,37.4048712,41.62104026,46.42315927,1818132103,3/1/2021,Proppant,40/70,Whole US,39.55983136,43.43336551,47.59034644,-4.354348758893805
04-01-2021,Proppant,40/70,Whole US,36.20489708,40.1589172,44.73338772,1818132104,4/1/2021,Proppant,40/70,Whole US,38.69521203,42.21462369,46.09746181,-5.118929078097768
05-01-2021,Proppant,40/70,Whole US,33.5514029,37.34230166,41.54639304,1818132105,5/1/2021,Proppant,40/70,Whole US,36.23963221,39.36629138,42.81273814,-5.420099003077903
06-01-2021,Proppant,40/70,Whole US,33.5514029,37.34230166,41.54639304,1818132106,6/1/2021,Proppant,40/70,Whole US,35.07151341,38.26623653,41.53546122,-2.474231177318393
01-01-2018,Proppant,Proppant Price Index,Canada,90.43581221,100.0,110.4724081,1918111801,1/1/2018,Proppant,Proppant Price Index,Canada,90.43581221,100.0,110.4724081,0.0
02-01-2018,Proppant,Proppant Price Index,Canada,91.14990914,100.0219633,111.2813564,1918111802,2/1/2018,Proppant,Proppant Price Index,Canada,91.14990917,100.0219634,111.2813564,-9.997804979502648e-08
03-01-2018,Proppant,Proppant Price Index,Canada,89.95927339,99.97282694,111.020581,1918111803,3/1/2018,Proppant,Proppant Price Index,Canada,89.95927339,99.97282693,111.020581,1.0002725979563129e-08
04-01-2018,Proppant,Proppant Price Index,Canada,89.78491353,99.40958077,108.3079131,1918111804,4/1/2018,Proppant,Proppant Price Index,Canada,89.78491353,99.40958076,108.3079131,1.0059400568208499e-08
05-01-2018,Proppant,Proppant Price Index,Canada,90.77722126,99.74477745,107.0024743,1918111805,5/1/2018,Proppant,Proppant Price Index,Canada,90.77722124,99.74477742,107.0024743,3.0076758045625146e-08
06-01-2018,Proppant,Proppant Price Index,Canada,91.06679427,100.1683515,107.9525667,1918111806,6/1/2018,Proppant,Proppant Price Index,Canada,91.06679425,100.1683515,107.9525666,0.0
07-01-2018,Proppant,Proppant Price Index,Canada,89.97967711,101.2721166,108.7017925,1918111807,7/1/2018,Proppant,Proppant Price Index,Canada,89.97967709,101.2721166,108.7017925,0.0
08-01-2018,Proppant,Proppant Price Index,Canada,89.34568896,102.8372035,111.1470688,1918111808,8/1/2018,Proppant,Proppant Price Index,Canada,89.34568894,102.8372035,111.1470688,0.0
09-01-2018,Proppant,Proppant Price Index,Canada,89.89534914,104.9134191,113.8148467,1918111809,9/1/2018,Proppant,Proppant Price Index,Canada,89.89534911,104.913419,113.8148466,9.531668581677402e-08
10-01-2018,Proppant,Proppant Price Index,Canada,89.01588398,104.6599565,116.3236081,1918111810,10/1/2018,Proppant,Proppant Price Index,Canada,89.01588395,104.6599564,116.323608,9.554753471929553e-08
11-01-2018,Proppant,Proppant Price Index,Canada,87.67730989,103.529518,116.7823775,1918111811,11/1/2018,Proppant,Proppant Price Index,Canada,87.67730989,103.529518,116.7823775,0.0
12-01-2018,Proppant,Proppant Price Index,Canada,86.2385946,102.9827015,117.2921109,1918111812,12/1/2018,Proppant,Proppant Price Index,Canada,86.2385946,102.9827015,117.2921109,0.0
01-01-2019,Proppant,Proppant Price Index,Canada,84.96934028,102.0618637,116.4604792,1918111901,1/1/2019,Proppant,Proppant Price Index,Canada,84.96934028,102.0618637,116.4604792,0.0
02-01-2019,Proppant,Proppant Price Index,Canada,82.74564975,99.28185012,112.4771177,1918111902,2/1/2019,Proppant,Proppant Price Index,Canada,82.74564974,99.28185012,112.4771177,0.0
03-01-2019,Proppant,Proppant Price Index,Canada,79.56569308,93.38098698,107.0614958,1918111903,3/1/2019,Proppant,Proppant Price Index,Canada,79.56569308,93.38098698,107.0614958,0.0
04-01-2019,Proppant,Proppant Price Index,Canada,77.2590939,89.47413399,102.4440925,1918111904,4/1/2019,Proppant,Proppant Price Index,Canada,77.2590939,89.47413399,102.4440925,0.0
05-01-2019,Proppant,Proppant Price Index,Canada,74.63532053,86.03013492,98.1826429,1918111905,5/1/2019,Proppant,Proppant Price Index,Canada,74.63532053,86.03013491,98.1826429,1.1623826617586285e-08
06-01-2019,Proppant,Proppant Price Index,Canada,72.93014194,83.57093713,93.90399224,1918111906,6/1/2019,Proppant,Proppant Price Index,Canada,72.93014194,83.57093713,93.90399223,0.0
07-01-2019,Proppant,Proppant Price Index,Canada,71.46963332,81.34503023,91.8848896,1918111907,7/1/2019,Proppant,Proppant Price Index,Canada,71.46963332,81.34503022,91.8848896,1.2293323764901706e-08
08-01-2019,Proppant,Proppant Price Index,Canada,70.92025274,80.4425205,92.85789542,1918111908,8/1/2019,Proppant,Proppant Price Index,Canada,70.92025275,80.44252052,92.85789544,-2.4862475131926553e-08
09-01-2019,Proppant,Proppant Price Index,Canada,70.34908688,79.86278377,94.15587576,1918111909,9/1/2019,Proppant,Proppant Price Index,Canada,70.34908689,79.86278378,94.15587578,-1.2521486806208118e-08
10-01-2019,Proppant,Proppant Price Index,Canada,71.85972565,82.87784697,95.00404133,1918111910,10/1/2019,Proppant,Proppant Price Index,Canada,71.85972567,82.877847,95.00404136,-3.6197863101460456e-08
11-01-2019,Proppant,Proppant Price Index,Canada,74.48055127,85.14053807,97.90592263,1918111911,11/1/2019,Proppant,Proppant Price Index,Canada,74.48055128,85.1405381,97.90592265,-3.523585363310562e-08
12-01-2019,Proppant,Proppant Price Index,Canada,76.18213744,87.50097503,98.82516923,1918111912,12/1/2019,Proppant,Proppant Price Index,Canada,76.18213745,87.50097505,98.82516925,-2.2856873808658295e-08
01-01-2020,Proppant,Proppant Price Index,Canada,79.59703616,88.98481593,98.70810187,1918112001,1/1/2020,Proppant,Proppant Price Index,Canada,79.59703617,88.98481594,98.70810188,-1.1237881236611856e-08
02-01-2020,Proppant,Proppant Price Index,Canada,81.10758651,89.77432416,98.90282562,1918112002,2/1/2020,Proppant,Proppant Price Index,Canada,81.10758651,89.77432417,98.90282563,-1.1139035370685604e-08
03-01-2020,Proppant,Proppant Price Index,Canada,81.66280829,88.91767051,97.1317257,1918112003,3/1/2020,Proppant,Proppant Price Index,Canada,81.66280829,88.91767051,97.13172571,0.0
04-01-2020,Proppant,Proppant Price Index,Canada,83.95464086,91.47878927,99.71757734,1918112004,4/1/2020,Proppant,Proppant Price Index,Canada,83.95464086,91.47878927,99.71757734,0.0
05-01-2020,Proppant,Proppant Price Index,Canada,85.68825598,93.44916195,101.8425907,1918112005,5/1/2020,Proppant,Proppant Price Index,Canada,85.68825596,93.44916193,101.8425907,2.1402012856475296e-08
06-01-2020,Proppant,Proppant Price Index,Canada,86.0582128,93.76427696,101.908445,1918112006,6/1/2020,Proppant,Proppant Price Index,Canada,86.05821276,93.76427692,101.908445,4.266017358260962e-08
07-01-2020,Proppant,Proppant Price Index,Canada,86.56719433,94.26657358,102.2837203,1918112007,7/1/2020,Proppant,Proppant Price Index,Canada,86.56719432,94.26657357,102.2837203,1.0608207493072597e-08
08-01-2020,Proppant,Proppant Price Index,Canada,87.12053083,94.87636449,102.8837118,1918112008,8/1/2020,Proppant,Proppant Price Index,Canada,87.12053082,94.87636449,102.8837118,0.0
09-01-2020,Proppant,Proppant Price Index,Canada,86.9374727,94.57273219,102.3446203,1918112009,9/1/2020,Proppant,Proppant Price Index,Canada,86.93747271,94.5727322,102.3446203,-1.0573880759562592e-08
10-01-2020,Proppant,Proppant Price Index,Canada,88.83011902,96.64635263,104.5432304,1918112010,10/1/2020,Proppant,Proppant Price Index,Canada,88.83011903,96.64635264,104.5432304,-1.0347010167176206e-08
11-01-2020,Proppant,Proppant Price Index,Canada,90.06287863,97.93243193,105.8372016,1918112011,11/1/2020,Proppant,Proppant Price Index,Canada,90.06287864,97.93243194,105.8372016,-1.0211115485342111e-08
12-01-2020,Proppant,Proppant Price Index,Canada,89.84049148,97.55453629,105.2949781,1918112012,12/1/2020,Proppant,Proppant Price Index,Canada,89.84049146,97.55453626,105.2949781,3.0752024987954326e-08
01-01-2021,Proppant,Proppant Price Index,Canada,90.40922008,98.14619767,105.8784523,1918112101,1/1/2021,Proppant,Proppant Price Index,Canada,90.40922008,98.14619768,105.8784523,-1.0188875330249308e-08
02-01-2021,Proppant,Proppant Price Index,Canada,91.42224514,99.21875573,106.9401499,1918112102,2/1/2021,Proppant,Proppant Price Index,Canada,91.42224514,99.21875574,106.9401499,-1.0078747570715043e-08
03-01-2021,Proppant,Proppant Price Index,Canada,92.30055288,100.1450754,107.9293149,1918112103,3/1/2021,Proppant,Proppant Price Index,Canada,92.30055291,100.1450754,107.9293149,0.0
04-01-2021,Proppant,Proppant Price Index,Canada,93.44817329,101.4866369,109.4531075,1918112104,4/1/2021,Proppant,Proppant Price Index,Canada,93.44817331,101.4866369,109.4531076,0.0
05-01-2021,Proppant,Proppant Price Index,Canada,94.25568254,102.5654969,110.991143,1918112105,5/1/2021,Proppant,Proppant Price Index,Canada,94.25568255,102.5654969,110.991143,0.0
06-01-2021,Proppant,Proppant Price Index,Canada,93.3348029,101.3990697,109.4578551,1918112106,6/1/2021,Proppant,Proppant Price Index,Canada,93.44580393,101.6982259,110.0769016,-0.2950285450202693
01-01-2018,Proppant,100-Mesh,Canada,91.91405074,100.0,114.4589399,1918121801,1/1/2018,Proppant,100-Mesh,Canada,91.91405074,100.0,114.4589399,0.0
02-01-2018,Proppant,100-Mesh,Canada,91.56176831,98.6281361,115.0139122,1918121802,2/1/2018,Proppant,100-Mesh,Canada,91.56176831,98.6281361,115.0139122,0.0
03-01-2018,Proppant,100-Mesh,Canada,90.83215524,99.65703402,116.1032886,1918121803,3/1/2018,Proppant,100-Mesh,Canada,90.83215524,99.65703402,116.1032886,0.0
04-01-2018,Proppant,100-Mesh,Canada,92.27259523,100.4287075,113.9091096,1918121804,4/1/2018,Proppant,100-Mesh,Canada,92.27259523,100.4287075,113.9091096,0.0
05-01-2018,Proppant,100-Mesh,Canada,94.86086357,101.3401749,112.5666729,1918121805,5/1/2018,Proppant,100-Mesh,Canada,94.86086357,101.3401749,112.5666729,0.0
06-01-2018,Proppant,100-Mesh,Canada,97.09184656,101.9513301,113.6795451,1918121806,6/1/2018,Proppant,100-Mesh,Canada,97.09184656,101.9513301,113.6795451,0.0
07-01-2018,Proppant,100-Mesh,Canada,96.26133645,103.8024207,114.850508,1918121807,7/1/2018,Proppant,100-Mesh,Canada,96.26133645,103.8024207,114.850508,0.0
08-01-2018,Proppant,100-Mesh,Canada,97.03702902,106.0319363,117.9750994,1918121808,8/1/2018,Proppant,100-Mesh,Canada,97.03702902,106.0319363,117.9750994,0.0
09-01-2018,Proppant,100-Mesh,Canada,97.36531858,107.2834742,119.8895339,1918121809,9/1/2018,Proppant,100-Mesh,Canada,97.36531858,107.2834742,119.8895339,0.0
10-01-2018,Proppant,100-Mesh,Canada,96.5976163,106.9981851,123.3410557,1918121810,10/1/2018,Proppant,100-Mesh,Canada,96.5976163,106.9981851,123.3410557,0.0
11-01-2018,Proppant,100-Mesh,Canada,95.77849892,106.6685535,125.8197501,1918121811,11/1/2018,Proppant,100-Mesh,Canada,95.77849892,106.6685535,125.8197501,0.0
12-01-2018,Proppant,100-Mesh,Canada,94.98165538,106.6715862,127.0726249,1918121812,12/1/2018,Proppant,100-Mesh,Canada,94.98165538,106.6715862,127.0726249,0.0
01-01-2019,Proppant,100-Mesh,Canada,95.11404473,106.5014152,126.5087729,1918121901,1/1/2019,Proppant,100-Mesh,Canada,95.11404473,106.5014152,126.5087729,0.0
02-01-2019,Proppant,100-Mesh,Canada,92.8539522,103.7665345,122.79969,1918121902,2/1/2019,Proppant,100-Mesh,Canada,92.8539522,103.7665345,122.79969,0.0
03-01-2019,Proppant,100-Mesh,Canada,89.21683096,98.75358253,116.2482463,1918121903,3/1/2019,Proppant,100-Mesh,Canada,89.21683096,98.75358253,116.2482463,0.0
04-01-2019,Proppant,100-Mesh,Canada,86.38434663,95.53050139,110.7980306,1918121904,4/1/2019,Proppant,100-Mesh,Canada,86.38434663,95.53050139,110.7980306,0.0
05-01-2019,Proppant,100-Mesh,Canada,82.97925049,92.10639396,105.0057932,1918121905,5/1/2019,Proppant,100-Mesh,Canada,82.97925049,92.10639396,105.0057932,0.0
06-01-2019,Proppant,100-Mesh,Canada,80.79510898,89.95407508,99.83747547,1918121906,6/1/2019,Proppant,100-Mesh,Canada,80.79510898,89.95407508,99.83747547,0.0
07-01-2019,Proppant,100-Mesh,Canada,78.8797424,88.02801465,98.09216843,1918121907,7/1/2019,Proppant,100-Mesh,Canada,78.8797424,88.02801465,98.09216843,0.0
08-01-2019,Proppant,100-Mesh,Canada,77.46125066,86.60375039,98.40287524,1918121908,8/1/2019,Proppant,100-Mesh,Canada,77.46125066,86.60375039,98.40287524,0.0
09-01-2019,Proppant,100-Mesh,Canada,76.42668581,85.82925609,99.20279894,1918121909,9/1/2019,Proppant,100-Mesh,Canada,76.42668581,85.82925609,99.20279894,0.0
10-01-2019,Proppant,100-Mesh,Canada,77.74881229,89.2823728,100.5580515,1918121910,10/1/2019,Proppant,100-Mesh,Canada,77.74881229,89.2823728,100.5580515,0.0
11-01-2019,Proppant,100-Mesh,Canada,80.85310923,91.89425496,101.5976377,1918121911,11/1/2019,Proppant,100-Mesh,Canada,80.85310923,91.89425496,101.5976377,0.0
12-01-2019,Proppant,100-Mesh,Canada,83.18133194,95.37424598,103.9744608,1918121912,12/1/2019,Proppant,100-Mesh,Canada,83.18133194,95.37424598,103.9744608,0.0
