Date_y,Index Category_y,Sub Category_y,Region_y,Change,UID,Result
10-01-2018,Chemical,Friction Reducer,Gulf Coast,0.0,1512131810,significant change
11-01-2018,Chemical,Friction Reducer,Gulf Coast,0.0,1512131811,significant change
12-01-2018,Chemical,Friction Reducer,Gulf Coast,0.0,1512131812,significant change
01-01-2019,Chemical,Friction Reducer,Gulf Coast,0.0,1512131901,significant change
02-01-2019,Chemical,Friction Reducer,Gulf Coast,0.0,1512131902,significant change
03-01-2019,Chemical,Friction Reducer,Gulf Coast,0.0,1512131903,significant change
04-01-2019,Chemical,Friction Reducer,Gulf Coast,0.0,1512131904,significant change
05-01-2019,Chemical,Friction Reducer,Gulf Coast,0.0,1512131905,significant change
06-01-2019,Chemical,Friction Reducer,Gulf Coast,0.0,1512131906,significant change
07-01-2019,Chemical,Friction Reducer,Gulf Coast,0.0,1512131907,significant change
08-01-2019,Chemical,Friction Reducer,Gulf Coast,0.0,1512131908,significant change
09-01-2019,Chemical,Friction Reducer,Gulf Coast,0.0,1512131909,significant change
10-01-2019,Chemical,Friction Reducer,Gulf Coast,0.0,1512131910,significant change
11-01-2019,Chemical,Friction Reducer,Gulf Coast,0.0,1512131911,significant change
12-01-2019,Chemical,Friction Reducer,Gulf Coast,0.0,1512131912,significant change
01-01-2020,Chemical,Friction Reducer,Gulf Coast,0.0,1512132001,significant change
02-01-2020,Chemical,Friction Reducer,Gulf Coast,0.0,1512132002,significant change
03-01-2020,Chemical,Friction Reducer,Gulf Coast,0.0,1512132003,significant change
04-01-2020,Chemical,Friction Reducer,Gulf Coast,0.0,1512132004,significant change
05-01-2020,Chemical,Friction Reducer,Gulf Coast,0.0,1512132005,significant change
06-01-2020,Chemical,Friction Reducer,Gulf Coast,0.0,1512132006,significant change
07-01-2020,Chemical,Friction Reducer,Gulf Coast,0.0,1512132007,significant change
08-01-2020,Chemical,Friction Reducer,Gulf Coast,0.0,1512132008,significant change
09-01-2020,Chemical,Friction Reducer,Gulf Coast,0.0,1512132009,significant change
10-01-2020,Chemical,Friction Reducer,Gulf Coast,0.0,1512132010,significant change
01-01-2018,Chemical,Corrosion Inhibitor,Gulf Coast,0.0,1512141801,significant change
02-01-2018,Chemical,Corrosion Inhibitor,Gulf Coast,0.0,1512141802,significant change
03-01-2018,Chemical,Corrosion Inhibitor,Gulf Coast,0.0,1512141803,significant change
04-01-2018,Chemical,Corrosion Inhibitor,Gulf Coast,0.0,1512141804,significant change
05-01-2018,Chemical,Corrosion Inhibitor,Gulf Coast,0.0,1512141805,significant change
06-01-2018,Chemical,Corrosion Inhibitor,Gulf Coast,0.0,1512141806,significant change
07-01-2018,Chemical,Corrosion Inhibitor,Gulf Coast,0.0,1512141807,significant change
08-01-2018,Chemical,Corrosion Inhibitor,Gulf Coast,0.0,1512141808,significant change
09-01-2018,Chemical,Corrosion Inhibitor,Gulf Coast,0.0,1512141809,significant change
10-01-2018,Chemical,Corrosion Inhibitor,Gulf Coast,0.0,1512141810,significant change
11-01-2018,Chemical,Corrosion Inhibitor,Gulf Coast,0.0,1512141811,significant change
12-01-2018,Chemical,Corrosion Inhibitor,Gulf Coast,0.0,1512141812,significant change
01-01-2019,Chemical,Corrosion Inhibitor,Gulf Coast,0.0,1512141901,significant change
02-01-2019,Chemical,Corrosion Inhibitor,Gulf Coast,0.0,1512141902,significant change
03-01-2019,Chemical,Corrosion Inhibitor,Gulf Coast,0.0,1512141903,significant change
04-01-2019,Chemical,Corrosion Inhibitor,Gulf Coast,0.0,1512141904,significant change
05-01-2019,Chemical,Corrosion Inhibitor,Gulf Coast,0.0,1512141905,significant change
06-01-2019,Chemical,Corrosion Inhibitor,Gulf Coast,0.0,1512141906,significant change
07-01-2019,Chemical,Corrosion Inhibitor,Gulf Coast,0.0,1512141907,significant change
08-01-2019,Chemical,Corrosion Inhibitor,Gulf Coast,0.0,1512141908,significant change
09-01-2019,Chemical,Corrosion Inhibitor,Gulf Coast,0.0,1512141909,significant change
10-01-2019,Chemical,Corrosion Inhibitor,Gulf Coast,0.0,1512141910,significant change
11-01-2019,Chemical,Corrosion Inhibitor,Gulf Coast,0.0,1512141911,significant change
12-01-2019,Chemical,Corrosion Inhibitor,Gulf Coast,0.0,1512141912,significant change
01-01-2020,Chemical,Corrosion Inhibitor,Gulf Coast,0.0,1512142001,significant change
02-01-2020,Chemical,Corrosion Inhibitor,Gulf Coast,0.0,1512142002,significant change
03-01-2020,Chemical,Corrosion Inhibitor,Gulf Coast,0.0,1512142003,significant change
04-01-2020,Chemical,Corrosion Inhibitor,Gulf Coast,0.0,1512142004,significant change
05-01-2020,Chemical,Corrosion Inhibitor,Gulf Coast,0.0,1512142005,significant change
06-01-2020,Chemical,Corrosion Inhibitor,Gulf Coast,0.0,1512142006,significant change
07-01-2020,Chemical,Corrosion Inhibitor,Gulf Coast,0.0,1512142007,significant change
08-01-2020,Chemical,Corrosion Inhibitor,Gulf Coast,0.0,1512142008,significant change
09-01-2020,Chemical,Corrosion Inhibitor,Gulf Coast,0.0,1512142009,significant change
10-01-2020,Chemical,Corrosion Inhibitor,Gulf Coast,0.0,1512142010,significant change
01-01-2018,Chemical,Surfactant,Gulf Coast,0.0,1512151801,significant change
02-01-2018,Chemical,Surfactant,Gulf Coast,0.0,1512151802,significant change
03-01-2018,Chemical,Surfactant,Gulf Coast,0.0,1512151803,significant change
04-01-2018,Chemical,Surfactant,Gulf Coast,0.0,1512151804,significant change
05-01-2018,Chemical,Surfactant,Gulf Coast,0.0,1512151805,significant change
06-01-2018,Chemical,Surfactant,Gulf Coast,0.0,1512151806,significant change
07-01-2018,Chemical,Surfactant,Gulf Coast,0.0,1512151807,significant change
08-01-2018,Chemical,Surfactant,Gulf Coast,0.0,1512151808,significant change
09-01-2018,Chemical,Surfactant,Gulf Coast,0.0,1512151809,significant change
10-01-2018,Chemical,Surfactant,Gulf Coast,0.0,1512151810,significant change
11-01-2018,Chemical,Surfactant,Gulf Coast,0.0,1512151811,significant change
12-01-2018,Chemical,Surfactant,Gulf Coast,0.0,1512151812,significant change
01-01-2019,Chemical,Surfactant,Gulf Coast,0.0,1512151901,significant change
02-01-2019,Chemical,Surfactant,Gulf Coast,0.0,1512151902,significant change
03-01-2019,Chemical,Surfactant,Gulf Coast,0.0,1512151903,significant change
04-01-2019,Chemical,Surfactant,Gulf Coast,0.0,1512151904,significant change
05-01-2019,Chemical,Surfactant,Gulf Coast,0.0,1512151905,significant change
06-01-2019,Chemical,Surfactant,Gulf Coast,0.0,1512151906,significant change
07-01-2019,Chemical,Surfactant,Gulf Coast,0.0,1512151907,significant change
08-01-2019,Chemical,Surfactant,Gulf Coast,0.0,1512151908,significant change
09-01-2019,Chemical,Surfactant,Gulf Coast,0.0,1512151909,significant change
10-01-2019,Chemical,Surfactant,Gulf Coast,0.0,1512151910,significant change
11-01-2019,Chemical,Surfactant,Gulf Coast,0.0,1512151911,significant change
12-01-2019,Chemical,Surfactant,Gulf Coast,0.0,1512151912,significant change
01-01-2020,Chemical,Surfactant,Gulf Coast,0.0,1512152001,significant change
02-01-2020,Chemical,Surfactant,Gulf Coast,0.0,1512152002,significant change
03-01-2020,Chemical,Surfactant,Gulf Coast,0.0,1512152003,significant change
04-01-2020,Chemical,Surfactant,Gulf Coast,0.0,1512152004,significant change
05-01-2020,Chemical,Surfactant,Gulf Coast,0.0,1512152005,significant change
06-01-2020,Chemical,Surfactant,Gulf Coast,0.0,1512152006,significant change
07-01-2020,Chemical,Surfactant,Gulf Coast,0.0,1512152007,significant change
08-01-2020,Chemical,Surfactant,Gulf Coast,0.0,1512152008,significant change
09-01-2020,Chemical,Surfactant,Gulf Coast,0.0,1512152009,significant change
10-01-2020,Chemical,Surfactant,Gulf Coast,0.0,1512152010,significant change
01-01-2018,Chemical,Scale Inhibitor,Gulf Coast,0.0,1512161801,significant change
02-01-2018,Chemical,Scale Inhibitor,Gulf Coast,0.0,1512161802,significant change
03-01-2018,Chemical,Scale Inhibitor,Gulf Coast,0.0,1512161803,significant change
04-01-2018,Chemical,Scale Inhibitor,Gulf Coast,0.0,1512161804,significant change
05-01-2018,Chemical,Scale Inhibitor,Gulf Coast,0.0,1512161805,significant change
06-01-2018,Chemical,Scale Inhibitor,Gulf Coast,0.0,1512161806,significant change
07-01-2018,Chemical,Scale Inhibitor,Gulf Coast,0.0,1512161807,significant change
08-01-2018,Chemical,Scale Inhibitor,Gulf Coast,0.0,1512161808,significant change
09-01-2018,Chemical,Scale Inhibitor,Gulf Coast,0.0,1512161809,significant change
10-01-2018,Chemical,Scale Inhibitor,Gulf Coast,0.0,1512161810,significant change
11-01-2018,Chemical,Scale Inhibitor,Gulf Coast,0.0,1512161811,significant change
12-01-2018,Chemical,Scale Inhibitor,Gulf Coast,0.0,1512161812,significant change
01-01-2019,Chemical,Scale Inhibitor,Gulf Coast,0.0,1512161901,significant change
02-01-2019,Chemical,Scale Inhibitor,Gulf Coast,0.0,1512161902,significant change
03-01-2019,Chemical,Scale Inhibitor,Gulf Coast,0.0,1512161903,significant change
04-01-2019,Chemical,Scale Inhibitor,Gulf Coast,0.0,1512161904,significant change
05-01-2019,Chemical,Scale Inhibitor,Gulf Coast,0.0,1512161905,significant change
06-01-2019,Chemical,Scale Inhibitor,Gulf Coast,0.0,1512161906,significant change
07-01-2019,Chemical,Scale Inhibitor,Gulf Coast,0.0,1512161907,significant change
08-01-2019,Chemical,Scale Inhibitor,Gulf Coast,0.0,1512161908,significant change
09-01-2019,Chemical,Scale Inhibitor,Gulf Coast,0.0,1512161909,significant change
10-01-2019,Chemical,Scale Inhibitor,Gulf Coast,0.0,1512161910,significant change
11-01-2019,Chemical,Scale Inhibitor,Gulf Coast,0.0,1512161911,significant change
12-01-2019,Chemical,Scale Inhibitor,Gulf Coast,0.0,1512161912,significant change
01-01-2020,Chemical,Scale Inhibitor,Gulf Coast,0.0,1512162001,significant change
02-01-2020,Chemical,Scale Inhibitor,Gulf Coast,0.0,1512162002,significant change
03-01-2020,Chemical,Scale Inhibitor,Gulf Coast,0.0,1512162003,significant change
04-01-2020,Chemical,Scale Inhibitor,Gulf Coast,0.0,1512162004,significant change
05-01-2020,Chemical,Scale Inhibitor,Gulf Coast,0.0,1512162005,significant change
06-01-2020,Chemical,Scale Inhibitor,Gulf Coast,0.0,1512162006,significant change
07-01-2020,Chemical,Scale Inhibitor,Gulf Coast,0.0,1512162007,significant change
08-01-2020,Chemical,Scale Inhibitor,Gulf Coast,0.0,1512162008,significant change
09-01-2020,Chemical,Scale Inhibitor,Gulf Coast,0.0,1512162009,significant change
10-01-2020,Chemical,Scale Inhibitor,Gulf Coast,0.0,1512162010,significant change
01-01-2018,Chemical,Acid,Gulf Coast,0.0,1512171801,significant change
02-01-2018,Chemical,Acid,Gulf Coast,0.0,1512171802,significant change
03-01-2018,Chemical,Acid,Gulf Coast,0.0,1512171803,significant change
04-01-2018,Chemical,Acid,Gulf Coast,0.0,1512171804,significant change
05-01-2018,Chemical,Acid,Gulf Coast,0.0,1512171805,significant change
06-01-2018,Chemical,Acid,Gulf Coast,0.0,1512171806,significant change
07-01-2018,Chemical,Acid,Gulf Coast,0.0,1512171807,significant change
08-01-2018,Chemical,Acid,Gulf Coast,0.0,1512171808,significant change
09-01-2018,Chemical,Acid,Gulf Coast,0.0,1512171809,significant change
10-01-2018,Chemical,Acid,Gulf Coast,0.0,1512171810,significant change
11-01-2018,Chemical,Acid,Gulf Coast,0.0,1512171811,significant change
12-01-2018,Chemical,Acid,Gulf Coast,0.0,1512171812,significant change
01-01-2019,Chemical,Acid,Gulf Coast,0.0,1512171901,significant change
02-01-2019,Chemical,Acid,Gulf Coast,0.0,1512171902,significant change
03-01-2019,Chemical,Acid,Gulf Coast,0.0,1512171903,significant change
04-01-2019,Chemical,Acid,Gulf Coast,0.0,1512171904,significant change
05-01-2019,Chemical,Acid,Gulf Coast,0.0,1512171905,significant change
06-01-2019,Chemical,Acid,Gulf Coast,0.0,1512171906,significant change
07-01-2019,Chemical,Acid,Gulf Coast,0.0,1512171907,significant change
08-01-2019,Chemical,Acid,Gulf Coast,0.0,1512171908,significant change
09-01-2019,Chemical,Acid,Gulf Coast,0.0,1512171909,significant change
10-01-2019,Chemical,Acid,Gulf Coast,0.0,1512171910,significant change
11-01-2019,Chemical,Acid,Gulf Coast,0.0,1512171911,significant change
12-01-2019,Chemical,Acid,Gulf Coast,0.0,1512171912,significant change
01-01-2020,Chemical,Acid,Gulf Coast,0.0,1512172001,significant change
02-01-2020,Chemical,Acid,Gulf Coast,0.0,1512172002,significant change
03-01-2020,Chemical,Acid,Gulf Coast,0.0,1512172003,significant change
04-01-2020,Chemical,Acid,Gulf Coast,0.0,1512172004,significant change
05-01-2020,Chemical,Acid,Gulf Coast,0.0,1512172005,significant change
06-01-2020,Chemical,Acid,Gulf Coast,0.0,1512172006,significant change
07-01-2020,Chemical,Acid,Gulf Coast,0.0,1512172007,significant change
08-01-2020,Chemical,Acid,Gulf Coast,0.0,1512172008,significant change
09-01-2020,Chemical,Acid,Gulf Coast,0.0,1512172009,significant change
10-01-2020,Chemical,Acid,Gulf Coast,0.0,1512172010,significant change
01-01-2018,Chemical,Breaker,Gulf Coast,0.0,1512181801,significant change
02-01-2018,Chemical,Breaker,Gulf Coast,0.0,1512181802,significant change
03-01-2018,Chemical,Breaker,Gulf Coast,0.0,1512181803,significant change
04-01-2018,Chemical,Breaker,Gulf Coast,0.0,1512181804,significant change
05-01-2018,Chemical,Breaker,Gulf Coast,0.0,1512181805,significant change
06-01-2018,Chemical,Breaker,Gulf Coast,0.0,1512181806,significant change
07-01-2018,Chemical,Breaker,Gulf Coast,0.0,1512181807,significant change
08-01-2018,Chemical,Breaker,Gulf Coast,0.0,1512181808,significant change
09-01-2018,Chemical,Breaker,Gulf Coast,0.0,1512181809,significant change
10-01-2018,Chemical,Breaker,Gulf Coast,0.0,1512181810,significant change
11-01-2018,Chemical,Breaker,Gulf Coast,0.0,1512181811,significant change
12-01-2018,Chemical,Breaker,Gulf Coast,0.0,1512181812,significant change
01-01-2019,Chemical,Breaker,Gulf Coast,0.0,1512181901,significant change
02-01-2019,Chemical,Breaker,Gulf Coast,0.0,1512181902,significant change
03-01-2019,Chemical,Breaker,Gulf Coast,0.0,1512181903,significant change
04-01-2019,Chemical,Breaker,Gulf Coast,0.0,1512181904,significant change
05-01-2019,Chemical,Breaker,Gulf Coast,0.0,1512181905,significant change
06-01-2019,Chemical,Breaker,Gulf Coast,0.0,1512181906,significant change
07-01-2019,Chemical,Breaker,Gulf Coast,0.0,1512181907,significant change
08-01-2019,Chemical,Breaker,Gulf Coast,0.0,1512181908,significant change
09-01-2019,Chemical,Breaker,Gulf Coast,0.0,1512181909,significant change
10-01-2019,Chemical,Breaker,Gulf Coast,0.0,1512181910,significant change
11-01-2019,Chemical,Breaker,Gulf Coast,0.0,1512181911,significant change
12-01-2019,Chemical,Breaker,Gulf Coast,0.0,1512181912,significant change
01-01-2020,Chemical,Breaker,Gulf Coast,0.0,1512182001,significant change
02-01-2020,Chemical,Breaker,Gulf Coast,0.0,1512182002,significant change
03-01-2020,Chemical,Breaker,Gulf Coast,0.0,1512182003,significant change
04-01-2020,Chemical,Breaker,Gulf Coast,0.0,1512182004,significant change
05-01-2020,Chemical,Breaker,Gulf Coast,0.0,1512182005,significant change
06-01-2020,Chemical,Breaker,Gulf Coast,0.0,1512182006,significant change
07-01-2020,Chemical,Breaker,Gulf Coast,0.0,1512182007,significant change
08-01-2020,Chemical,Breaker,Gulf Coast,0.0,1512182008,significant change
09-01-2020,Chemical,Breaker,Gulf Coast,0.0,1512182009,significant change
10-01-2020,Chemical,Breaker,Gulf Coast,0.0,1512182010,significant change
01-01-2018,Chemical,Chemical Price Index,Gulf Coast,0.0,1512111801,significant change
02-01-2018,Chemical,Chemical Price Index,Gulf Coast,0.0,1512111802,significant change
03-01-2018,Chemical,Chemical Price Index,Gulf Coast,0.0,1512111803,significant change
04-01-2018,Chemical,Chemical Price Index,Gulf Coast,9.031413123789989e-08,1512111804,significant change
05-01-2018,Chemical,Chemical Price Index,Gulf Coast,0.0,1512111805,significant change
06-01-2018,Chemical,Chemical Price Index,Gulf Coast,0.0,1512111806,significant change
07-01-2018,Chemical,Chemical Price Index,Gulf Coast,8.082693804617368e-08,1512111807,significant change
08-01-2018,Chemical,Chemical Price Index,Gulf Coast,8.13732692675321e-08,1512111808,significant change
09-01-2018,Chemical,Chemical Price Index,Gulf Coast,7.89064224308083e-08,1512111809,significant change
10-01-2018,Chemical,Chemical Price Index,Gulf Coast,7.975473317606395e-08,1512111810,significant change
11-01-2018,Chemical,Chemical Price Index,Gulf Coast,0.0,1512111811,significant change
12-01-2018,Chemical,Chemical Price Index,Gulf Coast,0.0,1512111812,significant change
01-01-2019,Chemical,Chemical Price Index,Gulf Coast,0.0,1512111901,significant change
02-01-2019,Chemical,Chemical Price Index,Gulf Coast,8.143420638298464e-08,1512111902,significant change
03-01-2019,Chemical,Chemical Price Index,Gulf Coast,8.025023068526631e-08,1512111903,significant change
04-01-2019,Chemical,Chemical Price Index,Gulf Coast,7.643588256455306e-08,1512111904,significant change
05-01-2019,Chemical,Chemical Price Index,Gulf Coast,1.4095089374899617e-07,1512111905,significant change
06-01-2019,Chemical,Chemical Price Index,Gulf Coast,7.501116515430362e-08,1512111906,significant change
07-01-2019,Chemical,Chemical Price Index,Gulf Coast,1.4448825492789665e-07,1512111907,significant change
08-01-2019,Chemical,Chemical Price Index,Gulf Coast,7.183248695743916e-08,1512111908,significant change
09-01-2019,Chemical,Chemical Price Index,Gulf Coast,6.936822559670846e-08,1512111909,significant change
10-01-2019,Chemical,Chemical Price Index,Gulf Coast,7.35778487286433e-08,1512111910,significant change
11-01-2019,Chemical,Chemical Price Index,Gulf Coast,7.174740352709196e-08,1512111911,significant change
12-01-2019,Chemical,Chemical Price Index,Gulf Coast,6.888406481880559e-08,1512111912,significant change
01-01-2020,Chemical,Chemical Price Index,Gulf Coast,6.675205318125606e-08,1512112001,significant change
02-01-2020,Chemical,Chemical Price Index,Gulf Coast,6.376433650550536e-08,1512112002,significant change
03-01-2020,Chemical,Chemical Price Index,Gulf Coast,6.258591411503752e-08,1512112003,significant change
04-01-2020,Chemical,Chemical Price Index,Gulf Coast,5.7967722517018486e-08,1512112004,significant change
05-01-2020,Chemical,Chemical Price Index,Gulf Coast,5.7179506729075385e-08,1512112005,significant change
06-01-2020,Chemical,Chemical Price Index,Gulf Coast,5.4810509199489526e-08,1512112006,significant change
07-01-2020,Chemical,Chemical Price Index,Gulf Coast,5.676858930821085e-08,1512112007,significant change
08-01-2020,Chemical,Chemical Price Index,Gulf Coast,0.0,1512112008,significant change
09-01-2020,Chemical,Chemical Price Index,Gulf Coast,5.86128718066416e-08,1512112009,significant change
10-01-2020,Chemical,Chemical Price Index,Gulf Coast,5.847190617797024e-08,1512112010,significant change
01-01-2018,Chemical,Biocide,Permian,0.0,1612121801,significant change
02-01-2018,Chemical,Biocide,Permian,0.0,1612121802,significant change
03-01-2018,Chemical,Biocide,Permian,0.0,1612121803,significant change
04-01-2018,Chemical,Biocide,Permian,0.0,1612121804,significant change
05-01-2018,Chemical,Biocide,Permian,0.0,1612121805,significant change
06-01-2018,Chemical,Biocide,Permian,0.0,1612121806,significant change
07-01-2018,Chemical,Biocide,Permian,0.0,1612121807,significant change
08-01-2018,Chemical,Biocide,Permian,0.0,1612121808,significant change
09-01-2018,Chemical,Biocide,Permian,0.0,1612121809,significant change
10-01-2018,Chemical,Biocide,Permian,0.0,1612121810,significant change
11-01-2018,Chemical,Biocide,Permian,0.0,1612121811,significant change
12-01-2018,Chemical,Biocide,Permian,0.0,1612121812,significant change
01-01-2019,Chemical,Biocide,Permian,0.0,1612121901,significant change
02-01-2019,Chemical,Biocide,Permian,0.0,1612121902,significant change
03-01-2019,Chemical,Biocide,Permian,0.0,1612121903,significant change
04-01-2019,Chemical,Biocide,Permian,0.0,1612121904,significant change
05-01-2019,Chemical,Biocide,Permian,0.0,1612121905,significant change
06-01-2019,Chemical,Biocide,Permian,0.0,1612121906,significant change
07-01-2019,Chemical,Biocide,Permian,0.0,1612121907,significant change
08-01-2019,Chemical,Biocide,Permian,0.0,1612121908,significant change
09-01-2019,Chemical,Biocide,Permian,0.0,1612121909,significant change
10-01-2019,Chemical,Biocide,Permian,0.0,1612121910,significant change
11-01-2019,Chemical,Biocide,Permian,0.0,1612121911,significant change
12-01-2019,Chemical,Biocide,Permian,0.0,1612121912,significant change
01-01-2020,Chemical,Biocide,Permian,0.0,1612122001,significant change
02-01-2020,Chemical,Biocide,Permian,0.0,1612122002,significant change
03-01-2020,Chemical,Biocide,Permian,0.0,1612122003,significant change
04-01-2020,Chemical,Biocide,Permian,0.0,1612122004,significant change
05-01-2020,Chemical,Biocide,Permian,0.0,1612122005,significant change
06-01-2020,Chemical,Biocide,Permian,0.0,1612122006,significant change
07-01-2020,Chemical,Biocide,Permian,0.0,1612122007,significant change
08-01-2020,Chemical,Biocide,Permian,0.0,1612122008,significant change
09-01-2020,Chemical,Biocide,Permian,0.0,1612122009,significant change
10-01-2020,Chemical,Biocide,Permian,0.0,1612122010,significant change
01-01-2018,Chemical,Friction Reducer,Permian,0.0,1612131801,significant change
02-01-2018,Chemical,Friction Reducer,Permian,0.0,1612131802,significant change
03-01-2018,Chemical,Friction Reducer,Permian,0.0,1612131803,significant change
04-01-2018,Chemical,Friction Reducer,Permian,0.0,1612131804,significant change
05-01-2018,Chemical,Friction Reducer,Permian,0.0,1612131805,significant change
06-01-2018,Chemical,Friction Reducer,Permian,0.0,1612131806,significant change
07-01-2018,Chemical,Friction Reducer,Permian,0.0,1612131807,significant change
08-01-2018,Chemical,Friction Reducer,Permian,0.0,1612131808,significant change
09-01-2018,Chemical,Friction Reducer,Permian,0.0,1612131809,significant change
10-01-2018,Chemical,Friction Reducer,Permian,0.0,1612131810,significant change
11-01-2018,Chemical,Friction Reducer,Permian,0.0,1612131811,significant change
12-01-2018,Chemical,Friction Reducer,Permian,0.0,1612131812,significant change
01-01-2019,Chemical,Friction Reducer,Permian,0.0,1612131901,significant change
02-01-2019,Chemical,Friction Reducer,Permian,0.0,1612131902,significant change
03-01-2019,Chemical,Friction Reducer,Permian,0.0,1612131903,significant change
04-01-2019,Chemical,Friction Reducer,Permian,0.0,1612131904,significant change
05-01-2019,Chemical,Friction Reducer,Permian,0.0,1612131905,significant change
06-01-2019,Chemical,Friction Reducer,Permian,0.0,1612131906,significant change
07-01-2019,Chemical,Friction Reducer,Permian,0.0,1612131907,significant change
08-01-2019,Chemical,Friction Reducer,Permian,0.0,1612131908,significant change
09-01-2019,Chemical,Friction Reducer,Permian,0.0,1612131909,significant change
10-01-2019,Chemical,Friction Reducer,Permian,0.0,1612131910,significant change
11-01-2019,Chemical,Friction Reducer,Permian,0.0,1612131911,significant change
12-01-2019,Chemical,Friction Reducer,Permian,0.0,1612131912,significant change
01-01-2020,Chemical,Friction Reducer,Permian,0.0,1612132001,significant change
02-01-2020,Chemical,Friction Reducer,Permian,0.0,1612132002,significant change
03-01-2020,Chemical,Friction Reducer,Permian,0.0,1612132003,significant change
04-01-2020,Chemical,Friction Reducer,Permian,0.0,1612132004,significant change
05-01-2020,Chemical,Friction Reducer,Permian,0.0,1612132005,significant change
06-01-2020,Chemical,Friction Reducer,Permian,0.0,1612132006,significant change
07-01-2020,Chemical,Friction Reducer,Permian,0.0,1612132007,significant change
08-01-2020,Chemical,Friction Reducer,Permian,0.0,1612132008,significant change
09-01-2020,Chemical,Friction Reducer,Permian,0.0,1612132009,significant change
10-01-2020,Chemical,Friction Reducer,Permian,0.0,1612132010,significant change
01-01-2018,Chemical,Corrosion Inhibitor,Permian,0.0,1612141801,significant change
02-01-2018,Chemical,Corrosion Inhibitor,Permian,0.0,1612141802,significant change
03-01-2018,Chemical,Corrosion Inhibitor,Permian,0.0,1612141803,significant change
04-01-2018,Chemical,Corrosion Inhibitor,Permian,0.0,1612141804,significant change
05-01-2018,Chemical,Corrosion Inhibitor,Permian,0.0,1612141805,significant change
06-01-2018,Chemical,Corrosion Inhibitor,Permian,0.0,1612141806,significant change
07-01-2018,Chemical,Corrosion Inhibitor,Permian,0.0,1612141807,significant change
08-01-2018,Chemical,Corrosion Inhibitor,Permian,0.0,1612141808,significant change
09-01-2018,Chemical,Corrosion Inhibitor,Permian,0.0,1612141809,significant change
10-01-2018,Chemical,Corrosion Inhibitor,Permian,0.0,1612141810,significant change
11-01-2018,Chemical,Corrosion Inhibitor,Permian,0.0,1612141811,significant change
12-01-2018,Chemical,Corrosion Inhibitor,Permian,0.0,1612141812,significant change
01-01-2019,Chemical,Corrosion Inhibitor,Permian,0.0,1612141901,significant change
02-01-2019,Chemical,Corrosion Inhibitor,Permian,0.0,1612141902,significant change
03-01-2019,Chemical,Corrosion Inhibitor,Permian,0.0,1612141903,significant change
04-01-2019,Chemical,Corrosion Inhibitor,Permian,0.0,1612141904,significant change
05-01-2019,Chemical,Corrosion Inhibitor,Permian,0.0,1612141905,significant change
06-01-2019,Chemical,Corrosion Inhibitor,Permian,0.0,1612141906,significant change
07-01-2019,Chemical,Corrosion Inhibitor,Permian,0.0,1612141907,significant change
08-01-2019,Chemical,Corrosion Inhibitor,Permian,0.0,1612141908,significant change
09-01-2019,Chemical,Corrosion Inhibitor,Permian,0.0,1612141909,significant change
10-01-2019,Chemical,Corrosion Inhibitor,Permian,0.0,1612141910,significant change
11-01-2019,Chemical,Corrosion Inhibitor,Permian,0.0,1612141911,significant change
12-01-2019,Chemical,Corrosion Inhibitor,Permian,0.0,1612141912,significant change
01-01-2020,Chemical,Corrosion Inhibitor,Permian,0.0,1612142001,significant change
02-01-2020,Chemical,Corrosion Inhibitor,Permian,0.0,1612142002,significant change
03-01-2020,Chemical,Corrosion Inhibitor,Permian,0.0,1612142003,significant change
04-01-2020,Chemical,Corrosion Inhibitor,Permian,0.0,1612142004,significant change
05-01-2020,Chemical,Corrosion Inhibitor,Permian,0.0,1612142005,significant change
06-01-2020,Chemical,Corrosion Inhibitor,Permian,0.0,1612142006,significant change
07-01-2020,Chemical,Corrosion Inhibitor,Permian,0.0,1612142007,significant change
08-01-2020,Chemical,Corrosion Inhibitor,Permian,0.0,1612142008,significant change
09-01-2020,Chemical,Corrosion Inhibitor,Permian,0.0,1612142009,significant change
10-01-2020,Chemical,Corrosion Inhibitor,Permian,0.0,1612142010,significant change
01-01-2018,Chemical,Surfactant,Permian,0.0,1612151801,significant change
02-01-2018,Chemical,Surfactant,Permian,0.0,1612151802,significant change
03-01-2018,Chemical,Surfactant,Permian,0.0,1612151803,significant change
04-01-2018,Chemical,Surfactant,Permian,0.0,1612151804,significant change
05-01-2018,Chemical,Surfactant,Permian,0.0,1612151805,significant change
06-01-2018,Chemical,Surfactant,Permian,0.0,1612151806,significant change
07-01-2018,Chemical,Surfactant,Permian,0.0,1612151807,significant change
08-01-2018,Chemical,Surfactant,Permian,0.0,1612151808,significant change
09-01-2018,Chemical,Surfactant,Permian,0.0,1612151809,significant change
10-01-2018,Chemical,Surfactant,Permian,0.0,1612151810,significant change
11-01-2018,Chemical,Surfactant,Permian,0.0,1612151811,significant change
12-01-2018,Chemical,Surfactant,Permian,0.0,1612151812,significant change
01-01-2019,Chemical,Surfactant,Permian,0.0,1612151901,significant change
02-01-2019,Chemical,Surfactant,Permian,0.0,1612151902,significant change
03-01-2019,Chemical,Surfactant,Permian,0.0,1612151903,significant change
04-01-2019,Chemical,Surfactant,Permian,0.0,1612151904,significant change
05-01-2019,Chemical,Surfactant,Permian,0.0,1612151905,significant change
06-01-2019,Chemical,Surfactant,Permian,0.0,1612151906,significant change
